Metric,Group1,Group2,Mean1,Mean2,MeanDiff,p-adj,CI Lower,CI Upper,Reject
Throughput(Mbps),mitm,normal,0.18301286629739572,0.2507136277030552,0.0677,0.004,0.0219,0.1135,True
EndToEndDelay(ms),mitm,normal,1.721977428530465,2.4455663002747534,0.7236,0.0257,0.089,1.3582,True
Jitter(ms),mitm,normal,0.5161454707640917,0.7627349268911688,0.2466,0.0,0.1344,0.3588,True
PacketLoss(%),mitm,normal,0.17557281858129314,0.8217928145468011,0.6462,0.0,0.3546,0.9378,True
