Metric,Group1,Group2,Mean1,Mean2,MeanDiff,p-adj,CI Lower,CI Upper,Reject
Throughput(Mbps),mitm,normal,0.2238214574107829,0.2524376363816784,0.0286,0.1431,-0.0097,0.067,False
EndToEndDelay(ms),mitm,normal,1.8630031171353036,2.2880098587489686,0.425,0.0618,-0.0211,0.8711,False
Jitter(ms),mitm,normal,0.6204625155563774,0.7624586318740222,0.142,0.017,0.0256,0.2584,True
PacketLoss(%),mitm,normal,11.499843063402386,0.6070671542916052,-10.8928,0.0,-15.5103,-6.2753,True
